timestamp,temperature,pressure,vibration,temperature_change,pressure_change,vibration_change,date,time,day_of_week,day_of_week_number,hour,status
2026-01-01 10:30:00,64.68273032592262,5.369565002591209,0.35920289156357826,-0.6313668089680675,0.4476577924837706,-0.042306878594058295,2026-01-01,10:30:00,Thursday,3,10,Normal
2026-01-01 10:31:00,62.928692494348375,4.965165453239009,0.39813287862434205,-1.7540378315742444,-0.4043995493521999,0.03892998706076378,2026-01-01,10:31:00,Thursday,3,10,Normal
2026-01-01 10:32:00,61.650634110591284,5.333577522223904,0.3636322631716064,-1.2780583837570916,0.3684120689848953,-0.03450061545273564,2026-01-01,10:32:00,Thursday,3,10,Normal
2026-01-01 10:33:00,64.02738418185334,4.7792518604435985,0.3219258486608558,2.3767500712620517,-0.5543256617803056,-0.04170641451075063,2026-01-01,10:33:00,Thursday,3,10,Normal
2026-01-01 10:34:00,64.89243489836336,5.117451833360558,0.38489084195000023,0.8650507165100265,0.3381999729169598,0.06296499328914446,2026-01-01,10:34:00,Thursday,3,10,Normal
2026-01-01 10:35:00,68.53585982715977,5.063880052758246,0.35553065612893386,3.6434249287964064,-0.05357178060231238,-0.029360185821066365,2026-01-01,10:35:00,Thursday,3,10,Normal
2026-01-01 10:36:00,65.26054904294577,4.826190550427044,0.3500669923377243,-3.2753107842139997,-0.237689502331202,-0.00546366379120955,2026-01-01,10:36:00,Thursday,3,10,Normal
2026-01-01 10:37:00,66.96547902204611,5.035479222927388,0.4236476786094787,1.704929979100342,0.20928867250034422,0.0735806862717544,2026-01-01,10:37:00,Thursday,3,10,Normal
2026-01-01 10:38:00,64.0014088029217,5.24250376736632,0.22745639357299563,-2.964070219124409,0.2070245444389318,-0.1961912850364831,2026-01-01,10:38:00,Thursday,3,10,Normal
2026-01-01 10:39:00,62.63011246716595,4.9352416591426795,0.2791157914920215,-1.3712963357557513,-0.3072621082236404,0.05165939791902585,2026-01-01,10:39:00,Thursday,3,10,Normal
2026-01-01 10:40:00,63.06976647553525,4.6616074701660475,0.29064647868128146,0.4396540083693026,-0.27363418897663205,0.01153068718925998,2026-01-01,10:40:00,Thursday,3,10,Normal
2026-01-01 10:41:00,63.54954787092849,4.996487434704511,0.3318369676215597,0.47978139539323905,0.33487996453846325,0.041190488940278214,2026-01-01,10:41:00,Thursday,3,10,Normal
2026-01-01 10:42:00,69.25693946487033,4.819515381041498,0.3372695915116985,5.707391593941836,-0.17697205366301283,0.005432623890138821,2026-01-01,10:42:00,Thursday,3,10,Normal
2026-01-01 10:43:00,63.35722664155123,4.931531812267224,0.2746337176113476,-5.899712823319099,0.11201643122572591,-0.06263587390035091,2026-01-01,10:43:00,Thursday,3,10,Normal
2026-01-01 10:44:00,66.67697840747269,4.983682446062976,0.30074209838445864,3.3197517659214597,0.05215063379575202,0.026108380773111062,2026-01-01,10:44:00,Thursday,3,10,Normal
2026-01-01 10:45:00,63.19414564382595,4.658869556796897,0.30695791607382145,-3.4828327636467407,-0.3248128892660791,0.0062158176893628014,2026-01-01,10:45:00,Thursday,3,10,Normal
2026-01-01 10:46:00,66.86314602574849,4.676868332135864,0.47287120460379456,3.669000381922544,0.017998775338967654,0.1659132885299731,2026-01-01,10:46:00,Thursday,3,10,Normal
2026-01-01 10:47:00,65.76990193221172,5.0964133671051055,0.4400870973873573,-1.093244093536768,0.4195450349692411,-0.032784107216437264,2026-01-01,10:47:00,Thursday,3,10,Normal
2026-01-01 10:48:00,64.68672420468381,4.895456260766064,0.3294125291157675,-1.0831777275279109,-0.2009571063390414,-0.11067456827158978,2026-01-01,10:48:00,Thursday,3,10,Normal
2026-01-01 10:49:00,64.91847494772914,4.487051131635886,0.33182083548466,0.23175074304532473,-0.4084051291301778,0.002408306368892499,2026-01-01,10:49:00,Thursday,3,10,Normal
2026-01-01 10:50:00,63.69042460914122,5.156968807321627,0.2925398001405853,-1.22805033858792,0.669917675685741,-0.03928103534407473,2026-01-01,10:50:00,Thursday,3,10,Normal
2026-01-01 10:51:00,65.89214440296416,5.054473951054848,0.25459347933873666,2.201719793822946,-0.10249485626677934,-0.03794632080184862,2026-01-01,10:51:00,Thursday,3,10,Normal
2026-01-01 10:52:00,64.09003303931844,4.8572250351927035,0.34415599067957375,-1.8021113636457216,-0.19724891586214444,0.08956251134083709,2026-01-01,10:52:00,Thursday,3,10,Normal
2026-01-01 10:53:00,62.5487884724655,4.736633957788352,0.3001074008377987,-1.5412445668529386,-0.12059107740435149,-0.044048589841775065,2026-01-01,10:53:00,Thursday,3,10,Normal
2026-01-01 10:54:00,62.44412485136076,5.167161579262867,0.3457574734168995,-0.10466362110474137,0.43052762147451507,0.04565007257910081,2026-01-01,10:54:00,Thursday,3,10,Normal
2026-01-01 10:55:00,65.34517583544424,5.069870124512086,0.2699897075478261,2.9010509840834757,-0.09729145475078127,-0.07576776586907341,2026-01-01,10:55:00,Thursday,3,10,Normal
2026-01-01 10:56:00,68.15818251282087,5.476520456536814,0.3119012770844871,2.8130066773766345,0.40665033202472856,0.04191156953666103,2026-01-01,10:56:00,Thursday,3,10,Normal
2026-01-01 10:57:00,65.31998322714688,5.0840377197449875,0.35743135476514154,-2.838199285673994,-0.3924827367918269,0.045530077680654424,2026-01-01,10:57:00,Thursday,3,10,Normal
2026-01-01 10:58:00,64.76272334778024,5.077540628252403,0.36831047988919685,-0.5572598793666401,-0.006497091492584595,0.010879125124055311,2026-01-01,10:58:00,Thursday,3,10,Normal
2026-01-01 10:59:00,65.57165227920508,4.966614413978287,0.37087359793710073,0.8089289314248447,-0.11092621427411586,0.0025631180479038784,2026-01-01,10:59:00,Thursday,3,10,Normal
2026-01-01 11:00:00,67.61200348341364,5.163355173440158,0.2839755507921481,2.0403512042085623,0.1967407594618713,-0.08689804714495264,2026-01-01,11:00:00,Thursday,3,11,Normal
2026-01-01 11:01:00,65.4387650027277,5.125017040249631,0.39273428650677805,-2.1732384806859386,-0.03833813319052748,0.10875873571462996,2026-01-01,11:01:00,Thursday,3,11,Normal
2026-01-01 11:02:00,64.17814553833253,5.250345001713039,0.30998941516990747,-1.2606194643951767,0.12532796146340797,-0.08274487133687058,2026-01-01,11:02:00,Thursday,3,11,Normal
2026-01-01 11:03:00,67.21257742011977,4.895735416272543,0.3816428957303653,3.034431881787242,-0.35460958544049603,0.07165348056045784,2026-01-01,11:03:00,Thursday,3,11,Normal
2026-01-01 11:04:00,65.85751287692322,4.9129185054112074,0.3494680661690903,-1.3550645431965478,0.01718308913866462,-0.03217482956127499,2026-01-01,11:04:00,Thursday,3,11,Normal
2026-01-01 11:05:00,68.07151198399198,4.904179365817604,0.2811806250461026,2.2139991070687586,-0.008739139593603618,-0.06828744112298774,2026-01-01,11:05:00,Thursday,3,11,Normal
2026-01-01 11:06:00,65.36646887444381,5.158160344235798,0.33419011477094057,-2.7050431095481713,0.2539809784181939,0.05300948972483799,2026-01-01,11:06:00,Thursday,3,11,Normal
2026-01-01 11:07:00,62.551061936559,5.2996748880593465,0.36826818710318837,-2.8154069378848092,0.14151454382354878,0.0340780723322478,2026-01-01,11:07:00,Thursday,3,11,Normal
2026-01-01 11:08:00,62.26368160150867,4.90823190137014,0.38064826902372995,-0.28738033505032945,-0.3914429866892064,0.012380081920541575,2026-01-01,11:08:00,Thursday,3,11,Normal
2026-01-01 11:09:00,68.3018558644625,4.915045254441382,0.34295060512777903,6.038174262953824,0.006813353071241757,-0.03769766389595092,2026-01-01,11:09:00,Thursday,3,11,Normal
2026-01-01 11:10:00,68.44733144156659,5.0628154447739595,0.42658894453005264,0.14547557710409365,0.14777019033257766,0.08363833940227361,2026-01-01,11:10:00,Thursday,3,11,Normal
2026-01-01 11:11:00,64.6409615734348,4.95084769999742,0.40037553854932795,-3.806369868131796,-0.11196774477653992,-0.02621340598072469,2026-01-01,11:11:00,Thursday,3,11,Normal
2026-01-01 11:12:00,64.23362535772803,5.190410730627978,0.33716729418001234,-0.4073362157067635,0.23956303063055806,-0.0632082443693156,2026-01-01,11:12:00,Thursday,3,11,Normal
2026-01-01 11:13:00,67.92288858448441,4.549644541876191,0.3875060906068472,3.689263226756381,-0.6407661887517868,0.050338796426834864,2026-01-01,11:13:00,Thursday,3,11,Normal
2026-01-01 11:14:00,62.785908635913025,4.834658990616621,0.4466896742594093,-5.136979948571387,0.28501444874043,0.0591835836525621,2026-01-01,11:14:00,Thursday,3,11,Normal
2026-01-01 11:15:00,63.21054596208835,4.843516733207711,0.4480242300391513,0.424637326175322,0.008857742591089846,0.0013345557797420082,2026-01-01,11:15:00,Thursday,3,11,Normal
2026-01-01 11:16:00,66.28665358937809,4.535928797522771,0.2886000059588751,3.076107627289744,-0.30758793568494003,-0.15942422408027623,2026-01-01,11:16:00,Thursday,3,11,Normal
2026-01-01 11:17:00,64.21078975428082,4.807272311126239,0.30367334444214245,-2.075863835097266,0.2713435136034681,0.015073338483267362,2026-01-01,11:17:00,Thursday,3,11,Normal
2026-01-01 11:18:00,64.98975626655985,4.816968776830815,0.4242459393366925,0.7789665122790268,0.009696465704576163,0.12057259489455008,2026-01-01,11:18:00,Thursday,3,11,Normal
2026-01-01 11:19:00,64.67311420295097,4.959779069096234,0.2970859474581181,-0.3166420636088816,0.14281029226541886,-0.1271599918785744,2026-01-01,11:19:00,Thursday,3,11,Normal
2026-01-01 11:20:00,65.67514909759787,5.222593178332053,0.283872943335416,1.002034894646897,0.26281410923581916,-0.013213004122702099,2026-01-01,11:20:00,Thursday,3,11,Normal
2026-01-01 11:21:00,67.81496372262744,4.9509878697618595,0.32569029346504763,2.1398146250295724,-0.2716053085701935,0.041817350129631614,2026-01-01,11:21:00,Thursday,3,11,Normal
2026-01-01 11:22:00,65.18116981380349,4.793837255945769,0.3710113354737293,-2.6337939088239466,-0.15715061381609008,0.045321042008681645,2026-01-01,11:22:00,Thursday,3,11,Normal
2026-01-01 11:23:00,66.28787758655372,4.9886090917572945,0.34488016466944516,1.1067077727502266,0.19477183581152513,-0.02613117080428412,2026-01-01,11:23:00,Thursday,3,11,Normal
2026-01-01 11:24:00,60.89965579793795,5.20983472428827,0.3174718189797204,-5.388221788615766,0.2212256325309756,-0.027408345689724778,2026-01-01,11:24:00,Thursday,3,11,Normal
2026-01-01 11:25:00,64.90256319613977,4.804808236777019,0.3162893769137745,4.002907398201813,-0.40502648751125125,-0.0011824420659458657,2026-01-01,11:25:00,Thursday,3,11,Normal
2026-01-01 11:26:00,63.31353945941426,4.817885023215711,0.3143831467793645,-1.5890237367255082,0.013076786438691812,-0.001906230134409992,2026-01-01,11:26:00,Thursday,3,11,Normal
2026-01-01 11:27:00,62.562373879152744,5.111709791854845,0.3060245185670528,-0.7511655802615138,0.2938247686391344,-0.008358628212311703,2026-01-01,11:27:00,Thursday,3,11,Normal
2026-01-01 11:28:00,63.243695266142495,4.95569277685384,0.4640816438638031,0.681321386989751,-0.15601701500100518,0.15805712529675026,2026-01-01,11:28:00,Thursday,3,11,Normal
2026-01-01 11:29:00,64.33175311859837,5.1294969381418944,0.3648755535592777,1.0880578524558757,0.17380416128805454,-0.09920609030452537,2026-01-01,11:29:00,Thursday,3,11,Normal
2026-01-01 11:30:00,66.83180508471203,4.997270641640941,0.3943379527202369,2.5000519661136593,-0.13222629650095374,0.02946239916095922,2026-01-01,11:30:00,Thursday,3,11,Normal
2026-01-01 11:31:00,62.34721456452087,5.1403327296179135,0.3255461265940538,-4.484590520191162,0.14306208797697284,-0.06879182612618312,2026-01-01,11:31:00,Thursday,3,11,Normal
2026-01-01 11:32:00,65.06126298518883,4.792984377191872,0.34070216614069754,2.7140484206679645,-0.34734835242604145,0.01515603954664374,2026-01-01,11:32:00,Thursday,3,11,Normal
2026-01-01 11:33:00,64.03166113333285,4.997583069842347,0.3143223009314822,-1.0296018518559862,0.2045986926504746,-0.026379865209215314,2026-01-01,11:33:00,Thursday,3,11,Normal
2026-01-01 11:34:00,64.34465381127607,4.9578619971273685,0.21741458325403987,0.31299267794322816,-0.039721072714978156,-0.09690771767744236,2026-01-01,11:34:00,Thursday,3,11,Normal
2026-01-01 11:35:00,67.00551565060921,4.7568218151791735,0.28109953615760663,2.660861839333137,-0.20104018194819506,0.06368495290356677,2026-01-01,11:35:00,Thursday,3,11,Normal
2026-01-01 11:36:00,66.07623087400785,4.687304410426262,0.25946906600098024,-0.9292847766013637,-0.06951740475291146,-0.02163047015662639,2026-01-01,11:36:00,Thursday,3,11,Normal
2026-01-01 11:37:00,67.67479621488549,5.137149807054932,0.23751081110241962,1.5985653408776415,0.4498453966286702,-0.021958254898560625,2026-01-01,11:37:00,Thursday,3,11,Normal
2026-01-01 11:38:00,64.6909886415002,4.929809523556404,0.2902320512850948,-2.983807573385292,-0.20734028349852807,0.05272124018267521,2026-01-01,11:38:00,Thursday,3,11,Normal
2026-01-01 11:39:00,63.608114776658596,4.795543943670534,0.4162477839690815,-1.082873864841602,-0.13426557988587007,0.1260157326839867,2026-01-01,11:39:00,Thursday,3,11,Normal
2026-01-01 11:40:00,64.552282366239,4.980764212615334,0.34777819161478224,0.9441675895804025,0.18522026894479993,-0.06846959235429928,2026-01-01,11:40:00,Thursday,3,11,Normal
2026-01-01 11:41:00,65.48499358254244,5.225603771469861,0.4145281881160587,0.9327112163034457,0.2448395588545269,0.06674999650127644,2026-01-01,11:41:00,Thursday,3,11,Normal
2026-01-01 11:42:00,65.35314671690742,4.543852430925615,0.37054912884504376,-0.13184686563502623,-0.6817513405442455,-0.04397905927101492,2026-01-01,11:42:00,Thursday,3,11,Normal
2026-01-01 11:43:00,62.83122385553327,4.700672262019335,0.38912794128575795,-2.5219228613741507,0.15681983109371966,0.018578812440714187,2026-01-01,11:43:00,Thursday,3,11,Normal
2026-01-01 11:44:00,65.18097956325575,4.815422711620947,0.3049551502347712,2.3497557077224798,0.11475044960161185,-0.08417279105098674,2026-01-01,11:44:00,Thursday,3,11,Normal
2026-01-01 11:45:00,65.45645666027781,5.292235773344066,0.37619754770963354,0.2754770970220619,0.476813061723119,0.07124239747486233,2026-01-01,11:45:00,Thursday,3,11,Normal
2026-01-01 11:46:00,70.03494807506785,5.0565173965838595,0.38643571170371727,4.578491414790037,-0.23571837676020646,0.010238163994083727,2026-01-01,11:46:00,Thursday,3,11,Normal
2026-01-01 11:47:00,68.75368922256334,5.153463448092245,0.32116763538831533,-1.2812588525045072,0.09694605150838598,-0.06526807631540193,2026-01-01,11:47:00,Thursday,3,11,Normal
2026-01-01 11:48:00,63.29351329888236,4.771967816174754,0.3779770185308083,-5.460175923680978,-0.3814956319174918,0.05680938314249295,2026-01-01,11:48:00,Thursday,3,11,Normal
2026-01-01 11:49:00,64.42523327690165,4.776092824945895,0.37830938792874164,1.1317199780192908,0.004125008771141303,0.00033236939793335196,2026-01-01,11:49:00,Thursday,3,11,Normal
2026-01-01 11:50:00,62.073115996325996,5.089562743344542,0.32252236894349584,-2.352117280575655,0.31346991839864735,-0.055787018985245795,2026-01-01,11:50:00,Thursday,3,11,Normal
2026-01-01 11:51:00,63.81858597207302,5.011654866187089,0.2938615783864502,1.745469975747028,-0.07790787715745306,-0.028660790557045623,2026-01-01,11:51:00,Thursday,3,11,Normal
2026-01-01 11:52:00,65.63121000718068,5.109747763772825,0.2907935834050864,1.8126240351076603,0.0980928975857358,-0.003067994981363842,2026-01-01,11:52:00,Thursday,3,11,Normal
2026-01-01 11:53:00,67.41170724177647,4.96246580181431,0.3543252770960731,1.780497234595785,-0.14728196195851506,0.06353169369098671,2026-01-01,11:53:00,Thursday,3,11,Normal
2026-01-01 11:54:00,63.54183232451278,5.055628745290925,0.36635049343946574,-3.8698749172636866,0.09316294347661547,0.012025216343392653,2026-01-01,11:54:00,Thursday,3,11,Normal
2026-01-01 11:55:00,63.691707119864404,5.031623816981022,0.31037370847710427,0.14987479535162151,-0.024004928309903306,-0.05597678496236147,2026-01-01,11:55:00,Thursday,3,11,Normal
2026-01-01 11:56:00,60.70542194052269,5.155553477816985,0.3513292670663049,-2.9862851793417136,0.12392966083596324,0.040955558589200636,2026-01-01,11:56:00,Thursday,3,11,Normal
2026-01-01 11:57:00,64.67466815891018,5.161401656388894,0.37852685180692425,3.9692462183874895,0.005848178571908669,0.02719758474061934,2026-01-01,11:57:00,Thursday,3,11,Normal
2026-01-01 11:58:00,62.87517117628087,4.676025601121646,0.380909535733265,-1.7994969826293072,-0.48537605526724814,0.0023826839263407784,2026-01-01,11:58:00,Thursday,3,11,Normal
2026-01-01 11:59:00,63.94112114526785,4.550546288931828,0.4275940060061244,1.0659499689869776,-0.12547931218981745,0.04668447027285938,2026-01-01,11:59:00,Thursday,3,11,Normal
2026-01-01 12:00:00,63.24627844366482,5.200349079530302,0.41384904160990216,-0.6948427016030294,0.6498027905984731,-0.013744964396222248,2026-01-01,12:00:00,Thursday,3,12,Normal
2026-01-01 12:01:00,64.81147489149488,5.237545018652387,0.2999354283621728,1.5651964478300613,0.03719593912208552,-0.11391361324772936,2026-01-01,12:01:00,Thursday,3,12,Normal
2026-01-01 12:02:00,61.484543217286735,4.795875396097332,0.4341793104769011,-3.326931674208147,-0.4416696225550547,0.13424388211472832,2026-01-01,12:02:00,Thursday,3,12,Normal
2026-01-01 12:03:00,62.06590950921802,4.628032918690875,0.32345117477221424,0.5813662919312819,-0.16784247740645775,-0.11072813570468687,2026-01-01,12:03:00,Thursday,3,12,Normal
2026-01-01 12:04:00,69.25849422405659,5.0198069642014405,0.40224364062272133,7.192584714838574,0.3917740455105658,0.07879246585050709,2026-01-01,12:04:00,Thursday,3,12,Normal
2026-01-01 12:05:00,62.42515483745194,5.186167645270106,0.3533993313025544,-6.833339386604649,0.16636068106866553,-0.04884430932016692,2026-01-01,12:05:00,Thursday,3,12,Normal
2026-01-01 12:06:00,62.80642884309072,5.359518904486863,0.3293925310771516,0.38127400563877956,0.17335125921675676,-0.024006800225402802,2026-01-01,12:06:00,Thursday,3,12,Normal
2026-01-01 12:07:00,68.67382705664262,5.10325951442029,0.2596151570112533,5.867398213551901,-0.25625939006657283,-0.06977737406589829,2026-01-01,12:07:00,Thursday,3,12,Normal
2026-01-01 12:08:00,70.81013433848081,4.925656660682861,0.3414217744891826,2.136307281838185,-0.17760285373742857,0.08180661747792928,2026-01-01,12:08:00,Thursday,3,12,Normal
2026-01-01 12:09:00,62.656866742349315,4.821373875683028,0.2720308382347195,-8.153267596131492,-0.10428278499983357,-0.06939093625446308,2026-01-01,12:09:00,Thursday,3,12,Normal
2026-01-01 12:10:00,64.26350208642394,5.002290258334131,0.3983649617921386,1.6066353440746255,0.18091638265110355,0.12633412355741908,2026-01-01,12:10:00,Thursday,3,12,Normal
2026-01-01 12:11:00,65.68311110188102,4.940147059222949,0.42583963285696236,1.419609015457084,-0.06214319911118249,0.027474671064823764,2026-01-01,12:11:00,Thursday,3,12,Normal
2026-01-01 12:12:00,68.45739528881118,4.796986418854237,0.31015445053516544,2.77428418693016,-0.1431606403687118,-0.11568518232179692,2026-01-01,12:12:00,Thursday,3,12,Normal
2026-01-01 12:13:00,63.026285843143526,5.4097511301726575,0.3650985371259635,-5.4311094456676585,0.6127647113184205,0.05494408659079808,2026-01-01,12:13:00,Thursday,3,12,Normal
2026-01-01 12:14:00,64.50944430811577,5.3570336804144265,0.3137304238996012,1.4831584649722487,-0.052717449758231005,-0.05136811322636231,2026-01-01,12:14:00,Thursday,3,12,Normal
2026-01-01 12:15:00,66.5546751521235,5.227209736711085,0.3185757634931605,2.045230844007719,-0.12982394370334127,0.004845339593559317,2026-01-01,12:15:00,Thursday,3,12,Normal
2026-01-01 12:16:00,65.86953214893323,4.8158299204381745,0.38872473519326856,-0.6851430031902623,-0.41137981627291076,0.07014897170010803,2026-01-01,12:16:00,Thursday,3,12,Normal
2026-01-01 12:17:00,64.2476878575398,5.171003864859456,0.34807308690782934,-1.6218442913934297,0.35517394442128136,-0.04065164828543921,2026-01-01,12:17:00,Thursday,3,12,Normal
2026-01-01 12:18:00,64.73235407096792,5.12792528189958,0.4369824020965506,0.4846662134281132,-0.04307858295987543,0.08890931518872125,2026-01-01,12:18:00,Thursday,3,12,Normal
2026-01-01 12:19:00,62.25020838326004,5.088509124840811,0.32588837606485394,-2.4821456877078774,-0.03941615705876966,-0.11109402603169666,2026-01-01,12:19:00,Thursday,3,12,Normal
2026-01-01 12:20:00,64.52365251205067,5.249933053408755,0.39996681662372446,2.2734441287906364,0.1614239285679444,0.07407844055887053,2026-01-01,12:20:00,Thursday,3,12,Normal
2026-01-01 12:21:00,64.4672250199821,5.127074228572256,0.3548706706478891,-0.056427492068579,-0.12285882483649946,-0.04509614597583539,2026-01-01,12:21:00,Thursday,3,12,Normal
2026-01-01 12:22:00,65.46433977925251,5.148002847260867,0.38978890048721165,0.997114759270417,0.020928618688611067,0.03491822983932258,2026-01-01,12:22:00,Thursday,3,12,Normal
2026-01-01 12:23:00,63.88934556236197,5.127381256674442,0.32764211713350266,-1.5749942168905449,-0.020621590586424432,-0.06214678335370899,2026-01-01,12:23:00,Thursday,3,12,Normal
2026-01-01 12:24:00,65.94307704509028,5.068158281600422,0.3475220581224208,2.0537314827283097,-0.059222975074020745,0.019879940988918154,2026-01-01,12:24:00,Thursday,3,12,Normal
2026-01-01 12:25:00,67.02543163563966,4.643277774057164,0.34422505603505327,1.0823545905493859,-0.424880507543258,-0.003297002087367551,2026-01-01,12:25:00,Thursday,3,12,Normal
2026-01-01 12:26:00,65.31085865533693,5.016724215482111,0.3081971442577106,-1.7145729803027336,0.37344644142494765,-0.03602791177734266,2026-01-01,12:26:00,Thursday,3,12,Normal
2026-01-01 12:27:00,65.70351281679841,4.888761608230175,0.38310407672908764,0.39265416146147913,-0.12796260725193598,0.07490693247137703,2026-01-01,12:27:00,Thursday,3,12,Normal
2026-01-01 12:28:00,65.10631069515574,4.744031808471996,0.38251245027891817,-0.5972021216426668,-0.14472979975817957,-0.000591626450169469,2026-01-01,12:28:00,Thursday,3,12,Normal
2026-01-01 12:29:00,65.00016878618283,5.336363323860165,0.37967773474527833,-0.10614190897291564,0.5923315153881692,-0.002834715533639842,2026-01-01,12:29:00,Thursday,3,12,Normal
2026-01-01 12:30:00,63.5568839329143,5.345799068177141,0.4268482826958822,-1.4432848532685227,0.009435744316975914,0.04717054795060388,2026-01-01,12:30:00,Thursday,3,12,Normal
2026-01-01 12:31:00,65.63298852334661,5.271844120059122,0.42246724006181513,2.0761045904323083,-0.0739549481180184,-0.004381042634067078,2026-01-01,12:31:00,Thursday,3,12,Normal
2026-01-01 12:32:00,64.80542680317302,5.051042683371175,0.33125276550754323,-0.8275617201735912,-0.22080143668794783,-0.0912144745542719,2026-01-01,12:32:00,Thursday,3,12,Normal
2026-01-01 12:33:00,69.18633661786119,5.2701250241905315,0.3686526159217089,4.380909814688167,0.21908234081935696,0.03739985041416566,2026-01-01,12:33:00,Thursday,3,12,Normal
2026-01-01 12:34:00,68.14670980495049,5.0024106361203655,0.31881996553708936,-1.0396268129106971,-0.267714388070166,-0.04983265038461954,2026-01-01,12:34:00,Thursday,3,12,Normal
2026-01-01 12:35:00,65.771693105113,5.040559455379556,0.3511677658057277,-2.375016699837488,0.03814881925919078,0.03234780026863837,2026-01-01,12:35:00,Thursday,3,12,Normal
2026-01-01 12:36:00,63.473885580610464,4.781305725907603,0.32001252754405674,-2.297807524502538,-0.25925372947195324,-0.031155238261670992,2026-01-01,12:36:00,Thursday,3,12,Normal
2026-01-01 12:37:00,62.775177056033165,5.079398260899768,0.43100351545680254,-0.6987085245772988,0.2980925349921648,0.11099098791274581,2026-01-01,12:37:00,Thursday,3,12,Normal
2026-01-01 12:38:00,67.38228590617773,5.012077185684883,0.3681849075171481,4.607108850144563,-0.06732107521488473,-0.06281860793965444,2026-01-01,12:38:00,Thursday,3,12,Normal
2026-01-01 12:39:00,65.52549845029428,4.739469576633107,0.33909854359477887,-1.856787455883449,-0.27260760905177595,-0.02908636392236924,2026-01-01,12:39:00,Thursday,3,12,Normal
2026-01-01 12:40:00,65.96028680678322,4.98976057763668,0.40968092859281885,0.4347883564889372,0.25029100100357304,0.07058238499803998,2026-01-01,12:40:00,Thursday,3,12,Normal
2026-01-01 12:41:00,61.51082802605161,4.984054087228638,0.2414692295102294,-4.449458780731604,-0.005706490408042164,-0.16821169908258946,2026-01-01,12:41:00,Thursday,3,12,Normal
2026-01-01 12:42:00,66.85487696311637,5.359512233328928,0.24929487025673547,5.3440489370647555,0.37545814610029016,0.007825640746506074,2026-01-01,12:42:00,Thursday,3,12,Normal
2026-01-01 12:43:00,65.90884067642872,5.178842665702682,0.38979193276098867,-0.9460362866876437,-0.18066956762624642,0.1404970625042532,2026-01-01,12:43:00,Thursday,3,12,Normal
2026-01-01 12:44:00,62.779138631171044,5.002289087818293,0.35302342240586837,-3.1297020452576803,-0.17655357788438852,-0.0367685103551203,2026-01-01,12:44:00,Thursday,3,12,Normal
2026-01-01 12:45:00,64.05695038510011,5.049757461960216,0.362522315013038,1.2778117539290648,0.047468374141923064,0.009498892607169629,2026-01-01,12:45:00,Thursday,3,12,Normal
2026-01-01 12:46:00,65.52743440871303,5.008842475620839,0.28368019483407253,1.4704840236129257,-0.04091498633937718,-0.07884212017896547,2026-01-01,12:46:00,Thursday,3,12,Normal
2026-01-01 12:47:00,65.10493359671248,4.95941720304089,0.34883831445748165,-0.4225008120005498,-0.04942527257994911,0.06515811962340912,2026-01-01,12:47:00,Thursday,3,12,Normal
2026-01-01 12:48:00,64.41565762839289,4.783514560522343,0.45017547052006707,-0.6892759683195919,-0.17590264251854748,0.10133715606258542,2026-01-01,12:48:00,Thursday,3,12,Normal
2026-01-01 12:49:00,64.79302346386808,4.969789624478614,0.3912099809897931,0.37736583547518876,0.18627506395627158,-0.05896548953027397,2026-01-01,12:49:00,Thursday,3,12,Normal
2026-01-01 12:50:00,64.49604524358622,4.850780348669497,0.3584853272571406,-0.29697822028185783,-0.11900927580911702,-0.03272465373265249,2026-01-01,12:50:00,Thursday,3,12,Normal
2026-01-01 12:51:00,65.30512502420494,4.749936892215371,0.3280473044947531,0.8090797806187169,-0.10084345645412629,-0.030438022762387495,2026-01-01,12:51:00,Thursday,3,12,Normal
2026-01-01 12:52:00,67.94298394598631,5.102244362909507,0.3302713574065303,2.6378589217813726,0.3523074706941358,0.0022240529117771857,2026-01-01,12:52:00,Thursday,3,12,Normal
2026-01-01 12:53:00,59.8666831181374,5.078252931986647,0.2435401055399991,-8.076300827848911,-0.023991430922859713,-0.08673125186653119,2026-01-01,12:53:00,Thursday,3,12,Normal
2026-01-01 12:54:00,64.52629947098063,4.6426584977263845,0.362882021046058,4.65961635284323,-0.43559443426026245,0.11934191550605888,2026-01-01,12:54:00,Thursday,3,12,Normal
2026-01-01 12:55:00,65.3530248427449,4.9754630725009745,0.39227415542409266,0.8267253717642689,0.33280457477459,0.029392134378034673,2026-01-01,12:55:00,Thursday,3,12,Normal
2026-01-01 12:56:00,65.5919879793742,5.199140277179985,0.2712190336414692,0.23896313662929458,0.2236772046790101,-0.12105512178262345,2026-01-01,12:56:00,Thursday,3,12,Normal
2026-01-01 12:57:00,64.25617083735742,5.211844747779264,0.31692915538465916,-1.3358171420167793,0.012704470599279816,0.045710121743189946,2026-01-01,12:57:00,Thursday,3,12,Normal
2026-01-01 12:58:00,61.486556435042836,5.205167368577047,0.29212676838832885,-2.7696144023145806,-0.006677379202217004,-0.024802386996330306,2026-01-01,12:58:00,Thursday,3,12,Normal
2026-01-01 12:59:00,65.65599096742822,5.007782641380292,0.3017324402595618,4.169434532385388,-0.1973847271967557,0.009605671871232957,2026-01-01,12:59:00,Thursday,3,12,Normal
2026-01-01 13:00:00,68.45470042832837,4.83099093440617,0.352674081341095,2.7987094609001417,-0.1767917069741216,0.05094164108153321,2026-01-01,13:00:00,Thursday,3,13,Normal
